"_id","type","astrologerId","customerId","transactionId","totalPrice","adminPrice","partnerPrice","historyId","duration","startTime","endTime","createdAt","updatedAt","__v"
"66d07dc091b7b3361957cf24","call","[object Object]","[object Object]","088601d60b97537ff9c788e5fb97188t","7","1.1666666666666667","5.833333333333333","66d07d6a91b7b3361957cefc","70","Thu Aug 29 2024 13:53:46 GMT+0000 (Coordinated Universal Time)","1724939712332","2024-08-29T13:55:12.389Z","2024-08-29T13:55:12.389Z","0"
"66d052f591b7b3361957bdbe","call","[object Object]","[object Object]","58045210d627e6343b973d1b786a188t","13.799999999999999","2.3","11.5","66d0525691b7b3361957bd2a","138","Thu Aug 29 2024 10:49:58 GMT+0000 (Coordinated Universal Time)","1724928757877","2024-08-29T10:52:37.904Z","2024-08-29T10:52:37.904Z","0"
"66cf17b168eb983daeef3f28","call","[object Object]","[object Object]","69b7635b0ecdcb9dfda1f9697057188s","0.7","0.11666666666666667","0.5833333333333333","66cf179668eb983daeef3ef9","7","Wed Aug 28 2024 12:27:02 GMT+0000 (Coordinated Universal Time)","1724848049308","2024-08-28T12:27:29.331Z","2024-08-28T12:27:29.331Z","0"
"66cf176b68eb983daeef3e99","call","[object Object]","[object Object]","131422be4daadf786fd9224dabab188s","1.7999999999999998","0.3","1.4999999999999998","66cf174c68eb983daeef3e40","18","Wed Aug 28 2024 12:25:48 GMT+0000 (Coordinated Universal Time)","1724847979049","2024-08-28T12:26:19.068Z","2024-08-28T12:26:19.068Z","0"
"66cf170868eb983daeef3dc9","call","[object Object]","[object Object]","6eb6617a565b1b6dac2d5bccde10188s","2.4000000000000004","0.4","2.0000000000000004","66cf16df68eb983daeef3d73","24","Wed Aug 28 2024 12:23:59 GMT+0000 (Coordinated Universal Time)","1724847880529","2024-08-28T12:24:40.549Z","2024-08-28T12:24:40.549Z","0"
"66cf169968eb983daeef3d18","call","[object Object]","[object Object]","f20461a2ed091eacb445f2df93aa188s","8.5","1.4166666666666667","7.083333333333333","66cf163268eb983daeef3cc9","85","Wed Aug 28 2024 12:21:06 GMT+0000 (Coordinated Universal Time)","1724847769095","2024-08-28T12:22:49.117Z","2024-08-28T12:22:49.117Z","0"
"66cf15e968eb983daeef3c34","call","[object Object]","[object Object]","b51ff1b1c695577734792a0a63ad188s","4.199999999999999","0.7","3.499999999999999","66cf15b268eb983daeef3bd1","42","Wed Aug 28 2024 12:18:58 GMT+0000 (Coordinated Universal Time)","1724847593544","2024-08-28T12:19:53.569Z","2024-08-28T12:19:53.569Z","0"
"66cf0e9c025498eb7decefe3","call","[object Object]","[object Object]","c5ef0b7189596b2ce5a5db7f79fc188s","13.7","2.283333333333333","11.416666666666666","66cf0e04025498eb7decefa4","137","Wed Aug 28 2024 11:46:12 GMT+0000 (Coordinated Universal Time)","1724845724485","2024-08-28T11:48:44.514Z","2024-08-28T11:48:44.514Z","0"
"66cf0acf025498eb7deceef8","call","[object Object]","[object Object]","8e116c52b595e682aba4c917d780188s","12.5","2.0833333333333335","10.416666666666666","66cf0a3b025498eb7deceecb","125","Wed Aug 28 2024 11:30:03 GMT+0000 (Coordinated Universal Time)","1724844751568","2024-08-28T11:32:31.599Z","2024-08-28T11:32:31.599Z","0"
"66cefc3e90898f43a438451e","call","[object Object]","[object Object]","bf3588aa029f6f49bdaaccc59cea188s","5.8","0.9666666666666667","4.833333333333333","66cefbda90898f43a43844ef","58","Wed Aug 28 2024 10:28:42 GMT+0000 (Coordinated Universal Time)","1724841022690","2024-08-28T10:30:22.714Z","2024-08-28T10:30:22.714Z","0"
"66cec3fb90898f43a4384013","call","[object Object]","[object Object]","dec89d6ebc775f56150f0878cc86188s","0.7","0.11666666666666667","0.5833333333333333","66cec3e090898f43a4383fe7","7","Wed Aug 28 2024 06:29:52 GMT+0000 (Coordinated Universal Time)","1724826619720","2024-08-28T06:30:19.745Z","2024-08-28T06:30:19.745Z","0"
